carat,price,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.5,1654,5.21,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,605,4.28,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.43,11498,7.21,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.36,789,4.49,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.6,1390,5.39,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.31,418,4.34,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.04,4980,6.62,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.5,14352,7.37,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.51,11161,7.29,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.2,4831,6.79,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.41,969,4.81,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.11,4202,6.63,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.9,3102,6.11,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.7,2591,5.69,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.75,3462,5.83,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.0,3920,6.41,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.34,730,4.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.51,1195,5.14,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.3,605,4.26,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.28,487,4.19,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.78,2265,5.82,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1.51,8770,7.21,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.55,1786,5.25,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1.3,5387,7.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.2,4548,6.68,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.9,3387,6.13,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
2.01,18027,8.32,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.11,4699,6.68,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.52,11405,7.37,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.71,2598,5.69,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
1.27,6858,7.02,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.2,10367,6.78,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.32,602,4.34,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.42,1179,4.9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.76,2517,5.78,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1.08,4742,6.54,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.43,716,4.85,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.26,456,4.12,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.31,435,4.31,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.38,740,4.67,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.91,4284,6.07,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.54,1381,5.22,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.06,4372,6.49,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.38,1069,4.75,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.55,1894,5.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.31,663,4.33,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.21,7359,6.95,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.55,15991,7.48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.32,449,4.37,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.41,1007,4.83,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.7,1947,5.6,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.91,5167,6.24,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.32,918,4.44,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.91,4332,6.15,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.41,1007,4.8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.31,363,4.3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.7,2565,5.62,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.3,473,4.32,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2.14,12720,8.25,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.33,868,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.32,828,4.44,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.34,765,4.51,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.3,351,4.23,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.03,3378,6.47,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.46,1116,5.02,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.14,5424,6.68,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.0,5026,6.31,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.57,1077,5.31,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.61,10350,7.53,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0.51,1687,5.22,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.01,15707,8.01,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.34,454,4.49,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.06,7706,6.53,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1.16,4028,6.83,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.01,4260,6.36,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3,878,4.27,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0.62,1410,5.39,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.26,599,4.04,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.05,6586,6.53,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5,958,5.14,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.32,672,4.38,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.52,1668,5.11,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.72,17605,7.82,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.52,1726,5.18,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.32,716,4.42,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.55,2079,5.26,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.75,3086,5.85,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
